BusinessEntityID,ContactTypeID,PersonID,CountryRegionCode,name_country,CountryRegionName,IsOnlyStateProvinceFlag,StateProvinceCode,StateProvinceID,StateProvinceName,TerritoryID,AddressID,AddressLine1,AddressLine2,City,PostalCode,SpatialLocation,AddressTypeID,name_type
5476,,,US,United States,United States,False,CA,9.0,California,4.0,14511.0,1292 Marsh Elder,,Concord,94519,POINT (-121.891881941173 37.9695485417802),2.0,Home
5477,,,US,United States,United States,False,CA,9.0,California,4.0,14512.0,4207 Madrid Lane,,Lakewood,90712,POINT (-118.288079223331 33.851671336213),2.0,Home
5478,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,14513.0,4581 Coldwater Drive,,Rockhampton,4700,POINT (150.336709646399 -23.413612778316),2.0,Home
5479,,,US,United States,United States,False,CA,9.0,California,4.0,11384.0,500 35th Ave NE,,Los Angeles,90012,POINT (-118.29597673611 34.1025534611904),5.0,Shipping
5479,,,US,United States,United States,False,CA,9.0,California,4.0,14514.0,3993 Jabber Place,,Los Angeles,90012,POINT (-118.355095165264 34.1093671581857),2.0,Home
5480,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14515.0,2071 LindenTree Dr,,Vancouver,V7L 4J4,POINT (-123.039766364882 49.3615397518726),2.0,Home
5481,,,FR,France,France,False,92,178.0,Hauts de Seine,7.0,14516.0,"2, avenue de Norvege",,Sèvres,92310,POINT (2.21238685408576 48.7476494697441),2.0,Home
5482,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14517.0,1500 Polk Street,,Silverwater,2264,POINT (151.439477269205 -33.1648938596849),2.0,Home
5483,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14518.0,2111 Ringing Dr,,Cliffside,V8Y 1L1,POINT (-123.184431692151 48.5589089945976),2.0,Home
5484,,,AU,Australia,Australia,False,SA,66.0,South Australia,9.0,14519.0,2067 Black Point Pl,,Perth,6006,POINT (115.692169269519 -31.9227438833463),2.0,Home
5485,,,FR,France,France,False,75,161.0,Seine (Paris),7.0,14520.0,8139 Clark Creek Lane,,Paris,75003,POINT (2.3562335009227 48.8234583212741),2.0,Home
5486,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,14521.0,4195 May Way,,Hawthorne,4171,POINT (152.988129912269 -27.4186592698233),2.0,Home
5487,,,US,United States,United States,False,OR,58.0,Oregon,1.0,14522.0,3098 Seabourne Ct,,Oregon City,97045,POINT (-122.699534956352 45.3888667290556),2.0,Home
5488,,,US,United States,United States,False,CA,9.0,California,4.0,14523.0,3393 Alpha Way,,Santa Monica,90401,POINT (-118.352490666602 33.9961826584266),2.0,Home
5489,,,US,United States,United States,False,CA,9.0,California,4.0,14524.0,4634 Hilltop Rd,,Torrance,90505,POINT (-118.374879575908 33.8509129161056),2.0,Home
5490,,,DE,Germany,Germany,False,HE,19.0,Hessen,8.0,14525.0,Welt Platz 1,Verkaufsabteilung,Frankfurt,60323,POINT (8.67177538096302 50.0690637924251),2.0,Home
5491,,,US,United States,United States,False,CA,9.0,California,4.0,14526.0,7838 Euclid Ave.,,San Francisco,94109,POINT (-122.630436976051 37.8064366350677),2.0,Home
5492,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,14527.0,9333 Georgia Street,,Bendigo,3550,POINT (144.364933289575 -36.8016360697983),2.0,Home
5493,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14528.0,5448 Near Drive,,Newton,V2M1P1,POINT (-122.638009776172 53.9476187526929),2.0,Home
5494,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14529.0,7197 Fox Way,,Royal Oak,V8X,POINT (-123.396768817974 48.5043515485719),2.0,Home
5495,,,US,United States,United States,False,WA,79.0,Washington,1.0,14530.0,3566 Matterhorn Ct,,Bellingham,98225,POINT (-122.439981657604 48.7646453122256),2.0,Home
5496,,,US,United States,United States,False,WA,79.0,Washington,1.0,14531.0,8225 Northridge Road,,Edmonds,98020,POINT (-122.251966678322 47.814517763881),2.0,Home
5497,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14532.0,4848 Lighthouse Way,,Metchosin,V9,POINT (-123.485280658863 48.3227035637162),2.0,Home
5498,,,DE,Germany,Germany,False,HE,19.0,Hessen,8.0,14533.0,Winterfeldtstr 2529,,Hamburg,22001,POINT (0 0),2.0,Home
5499,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,14534.0,1736 Windsor Drive,,Caloundra,4551,POINT (152.893386343385 -26.8079785612045),2.0,Home
5500,,,US,United States,United States,False,OR,58.0,Oregon,1.0,14535.0,9761 Darnett Circle,,Lebanon,97355,POINT (-122.834126978565 44.5949469409651),2.0,Home
5501,,,US,United States,United States,False,CA,9.0,California,4.0,14536.0,9293 Liszt Way,,Lakewood,90712,POINT (-118.099045137476 33.8855196227205),2.0,Home
5502,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14537.0,4461 Centennial Way,,Newton,V2M1P1,POINT (-122.60117785813 53.9422272257338),2.0,Home
5503,,,US,United States,United States,False,CA,9.0,California,4.0,14538.0,4247 Bellows Ct,,Novato,94947,POINT (-122.469304171975 38.1080750172846),2.0,Home
5504,,,US,United States,United States,False,CA,9.0,California,4.0,14539.0,2325 Candywood Ct,,Redwood City,94063,POINT (-122.075207236074 37.5395439490342),2.0,Home
5505,,,US,United States,United States,False,CA,9.0,California,4.0,14540.0,7342 Dew Drop Circle,,Beverly Hills,90210,POINT (-118.345537952034 34.1450958992491),2.0,Home
5506,,,US,United States,United States,False,WA,79.0,Washington,1.0,14541.0,4593 Camino Peral,,Burien,98168,POINT (-122.47925121552 47.5377609562141),2.0,Home
5507,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14542.0,1065 Almond St.,,Maidenhead,SL67RJ,POINT (-0.735979781415705 51.490174273281),2.0,Home
5508,,,US,United States,United States,False,WA,79.0,Washington,1.0,14543.0,5021 Rio Grande Drive,,Kirkland,98033,POINT (-122.260957215344 47.6341060364349),2.0,Home
5509,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14544.0,3352 Kingswood Circle,,Cheltenham,GL50,POINT (-2.07699064900588 51.9447941950221),2.0,Home
5510,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,14545.0,3063 Blue Jay Drive,,Warrnambool,3280,POINT (142.307714226188 -37.9934083384719),2.0,Home
5511,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14546.0,319 Revision Dr,,Bury,PE17,POINT (-2.30220070221765 53.5147205455237),2.0,Home
5512,,,US,United States,United States,False,WA,79.0,Washington,1.0,14547.0,828 Pinewood Court,,Walla Walla,99362,POINT (-118.215286744531 46.0605665373774),2.0,Home
5513,,,FR,France,France,False,75,161.0,Seine (Paris),7.0,14548.0,"3, place de Brazaville",,Paris,75010,POINT (2.36406625061617 48.8223630365786),2.0,Home
5514,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,14549.0,9413 Maria Vega Court,,Melton,3337,POINT (144.63393298993 -37.6662375616658),2.0,Home
5515,,,US,United States,United States,False,CA,9.0,California,4.0,14550.0,5274 Holbrook Dr,,Glendale,91203,POINT (-118.336600108554 34.1186133293821),2.0,Home
5516,,,US,United States,United States,False,CA,9.0,California,4.0,14551.0,6769 Kingswood Circle,,Burbank,91502,POINT (-118.451694432341 34.1754668503898),2.0,Home
5517,,,US,United States,United States,False,WA,79.0,Washington,1.0,14552.0,3422 Meadowvale Court,,Burien,98168,POINT (-122.442562473269 47.4285551529787),2.0,Home
5518,,,US,United States,United States,False,CA,9.0,California,4.0,14553.0,228 Rock Creek Way,,Santa Cruz,95062,POINT (-122.077928218148 36.9294875763963),2.0,Home
5519,,,US,United States,United States,False,CA,9.0,California,4.0,14554.0,4633 Jefferson Street,,Los Angeles,90012,POINT (-118.3700912844 34.0561629859999),2.0,Home
5520,,,US,United States,United States,False,CA,9.0,California,4.0,14555.0,8345 Orangewood Ave.,,West Covina,91791,POINT (-117.739765649579 34.0820819157571),2.0,Home
5521,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14556.0,537 Panoramic Avenue,,Matraville,2036,POINT (151.358166570525 -33.9227801204487),2.0,Home
5522,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14557.0,3005 Ruby Lane,,Langley,V3A 4R2,POINT (-122.813172917151 49.1174491172378),2.0,Home
5523,,,US,United States,United States,False,CA,9.0,California,4.0,14558.0,9627 N. Civic Drive,,San Diego,92102,POINT (-117.221688466777 32.7090453084894),2.0,Home
5524,,,FR,France,France,False,75,161.0,Seine (Paris),7.0,14559.0,"3669, rue des Pyrenees",,Paris,75008,POINT (2.38665515033783 48.9226099460324),2.0,Home
5525,,,AU,Australia,Australia,False,SA,66.0,South Australia,9.0,14560.0,261 La Orinda Pl,,Cloverdale,6105,POINT (116.020419142447 -31.9913534484308),2.0,Home
5526,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,14561.0,213 Valencia Place,,Warrnambool,3280,POINT (142.492936521436 -38.0276400608711),2.0,Home
5527,,,US,United States,United States,False,WA,79.0,Washington,1.0,14562.0,7196 Glen Wood Drive,,Edmonds,98020,POINT (-122.49671536036 47.7619428243166),2.0,Home
5528,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,14563.0,6917 Delaware Court,,Bendigo,3550,POINT (144.364933289575 -36.7134180049087),2.0,Home
5529,,,US,United States,United States,False,OR,58.0,Oregon,1.0,14564.0,4073 Niagara Court,,Beaverton,97005,POINT (-122.728598323784 45.4963199959084),2.0,Home
5530,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,14565.0,8001 Roosevelt Avenue,,Hervey Bay,4655,POINT (152.91911865487899 -25.3367715369086),2.0,Home
5531,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14566.0,1896 Anyway Street,,Runcorn,TY31,POINT (-2.70553679469031 53.3037864928695),2.0,Home
5532,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14567.0,6564 Bellwood Dr,,Cambridge,CB4 4BZ,POINT (0.111068254051625 52.156289027381),2.0,Home
5533,,,US,United States,United States,False,CA,9.0,California,4.0,14568.0,1683 Colfax Street,,Burbank,91502,POINT (-118.333384709576 34.2062278466548),2.0,Home
5534,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,14569.0,584 Laguna St.,,Warrnambool,3280,POINT (142.578423734628 -38.0922999809586),2.0,Home
5535,,,US,United States,United States,False,CA,9.0,California,4.0,14570.0,9759 Dover Way,,Bellflower,90706,POINT (-118.279171476396 33.8908112653345),2.0,Home
5536,,,US,United States,United States,False,WA,79.0,Washington,1.0,14571.0,9800 St. George Dr,,Yakima,98901,POINT (-120.324051166475 46.6652101609756),2.0,Home
5537,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14572.0,6913 Island Drive,,London,SW8 1XD,POINT (-0.122047504002459 51.4170060678238),2.0,Home
5538,,,US,United States,United States,False,CA,9.0,California,4.0,14573.0,8131 Mission Drive,,Glendale,91203,POINT (-118.31294698041 34.111782776163),2.0,Home
5539,,,US,United States,United States,False,CA,9.0,California,4.0,14574.0,6024 Lacanda,,Chula Vista,91910,POINT (-117.064318049183 32.6612849310219),2.0,Home
5540,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14575.0,1082 Selena Court,,Runcorn,TY31,POINT (-2.71149672354614 53.3144525832133),2.0,Home
5541,,,US,United States,United States,False,OR,58.0,Oregon,1.0,14576.0,2324 Cherry Street,,Lebanon,97355,POINT (-122.846405479863 44.4925321851346),2.0,Home
5542,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,14577.0,6111 Newcastle Road,,Cranbourne,3977,POINT (145.211600969573 -38.1572647890794),2.0,Home
5543,,,DE,Germany,Germany,False,HE,19.0,Hessen,8.0,14578.0,Postfach 11 00 99,,Duesseldorf,40605,POINT (0 0),2.0,Home
5544,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14579.0,2507 Bonsai Court,,Oxford,OX14 4SE,POINT (-1.28158473736338 51.5569099346442),2.0,Home
5545,,,DE,Germany,Germany,False,HH,20.0,Hamburg,8.0,14580.0,Hochstr 8777,,Berlin,14111,POINT (13.3053370446128 52.371755199125),2.0,Home
5546,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14581.0,5528 Ringing Court,,Newton,V2M1P1,POINT (-122.748505530301 53.8937034831019),2.0,Home
5547,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14582.0,2429 Brown Street,,Matraville,2036,POINT (151.297671699794 -33.966937138729),2.0,Home
5548,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14583.0,7023 Stallion Way,,Newton,V2M1P1,POINT (-122.638009776172 53.8505712674292),2.0,Home
5549,,,US,United States,United States,False,WA,79.0,Washington,1.0,14584.0,482 ViewPoint Court,,Everett,98201,POINT (-122.164986022411 48.0522332047879),2.0,Home
5550,,,US,United States,United States,False,CA,9.0,California,4.0,14585.0,4887 Benthill Ct,,San Carlos,94070,POINT (-122.339524181956 37.5432794812611),2.0,Home
5551,,,US,United States,United States,False,CA,9.0,California,4.0,14586.0,8308 Fox Way,,Concord,94519,POINT (-122.194086766004 37.9045004517969),2.0,Home
5552,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14587.0,5866 Military E,,North Sydney,2055,POINT (151.191374969748 -33.8450001155977),2.0,Home
5553,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14588.0,1256 American Beauty Dr,,Langford,V9,POINT (-123.328291588488 48.4487037830565),2.0,Home
5554,,,FR,France,France,False,78,164.0,Yveline,7.0,14589.0,"1102, rue Maillard",,Versailles,78000,POINT (2.12007769849461 48.8559202511594),2.0,Home
5555,,,US,United States,United States,False,WA,79.0,Washington,1.0,14590.0,2537 I St.,,Redmond,98052,POINT (-122.216094890899 47.6679877334958),2.0,Home
5556,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14591.0,7450 Olivera Rd,,Newton,V2M1N7,POINT (-122.805341789712 53.8670085739234),2.0,Home
5557,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14592.0,6982 Duck Horn Court,,Haney,V2W 1W2,POINT (-122.514641421331 49.202869175668),2.0,Home
5558,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14593.0,2479 Killdeer Court,,Rhodes,2138,POINT (150.996847563552 -33.7950282082543),2.0,Home
5559,,,FR,France,France,False,77,163.0,Seine et Marne,7.0,14594.0,"49, rue Royale",,Lieusaint,77127,POINT (2.55045503425775 48.6208182465592),2.0,Home
5560,,,US,United States,United States,False,CA,9.0,California,4.0,14595.0,2150 Pershing Dr,,Burbank,91502,POINT (-118.428032487788 34.1925562927592),2.0,Home
5561,,,US,United States,United States,False,WA,79.0,Washington,1.0,66.0,4775 Kentucky Dr.,Unit E,Monroe,98272,POINT (-121.731988242696 47.8129813835196),5.0,Shipping
5561,,,US,United States,United States,False,WA,79.0,Washington,1.0,14596.0,1261 Viking Drive,,Everett,98201,POINT (-122.067224705198 48.0570326687516),2.0,Home
5562,,,FR,France,France,False,78,164.0,Yveline,7.0,14597.0,"1010, avenue de l´ Union Centrale",,Saint Germain en Laye,78100,POINT (2.10171825536128 48.8775335030104),2.0,Home
5563,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14598.0,1301 Northstar Drive,,Oak Bay,V8P,POINT (-123.169445307716 48.4265227437268),2.0,Home
5564,,,AU,Australia,Australia,False,TAS,71.0,Tasmania,9.0,14599.0,6314 Minute Dr.,,Hobart,7001,POINT (147.29853146923 -42.8507113768106),2.0,Home
5565,,,US,United States,United States,False,OR,58.0,Oregon,1.0,14600.0,2288 Gingham Way,,Milwaukie,97222,POINT (-122.514829191427 45.4710146463694),2.0,Home
5566,,,FR,France,France,False,78,164.0,Yveline,7.0,14601.0,"6166, rue Lamarck",,Chatou,78400,POINT (2.15573204426248 48.8524773191139),2.0,Home
5567,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,14602.0,2539 Artnell Ct,,Warrnambool,3280,POINT (142.42169717711 -38.012425962027),2.0,Home
5568,,,US,United States,United States,False,CA,9.0,California,4.0,14603.0,5238 MountainAire Parkway,,Concord,94519,POINT (-121.862187732005 38.0309714630993),2.0,Home
5569,,,US,United States,United States,False,CA,9.0,California,4.0,14604.0,3824 White Dr,,Glendale,91203,POINT (-118.31294698041 34.2039952446208),2.0,Home
5570,,,FR,France,France,False,92,178.0,Hauts de Seine,7.0,14605.0,Attaché de Presse,,Suresnes,92150,POINT (2.21692498826703 48.8407019876074),2.0,Home
5571,,,FR,France,France,False,77,163.0,Seine et Marne,7.0,14606.0,"5757, avenue de l´ Union Centrale",,Roissy en Brie,77680,POINT (2.66068062364699 48.76050565683),2.0,Home
5572,,,DE,Germany,Germany,False,NW,53.0,Nordrhein-Westfalen,8.0,14607.0,Auf Der Steige 77,,Paderborn,33098,POINT (8.75306415251611 51.7619830637848),2.0,Home
5573,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14608.0,9016 Clear,,North Sydney,2055,POINT (151.055289123691 -33.8653030550792),2.0,Home
5574,,,US,United States,United States,False,WA,79.0,Washington,1.0,14609.0,8523 Magic Dr,,Port Orchard,98366,POINT (-122.752231917588 47.5323611380884),2.0,Home
5575,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14610.0,6387 Tanager Road,,Newcastle upon Tyne,NT20,POINT (-1.61235889474383 55.0604217504659),2.0,Home
5576,,,US,United States,United States,False,CA,9.0,California,4.0,14611.0,2756 Sinclair Avenue,,Concord,94519,POINT (-122.1363448689 37.9422981707),2.0,Home
5577,,,US,United States,United States,False,WA,79.0,Washington,1.0,14612.0,7415 Chaparral Court,,Sedro Woolley,98284,POINT (-122.017186206583 48.5225580898952),2.0,Home
5578,,,DE,Germany,Germany,False,SL,70.0,Saarland,8.0,14613.0,Wolfgangstraße 62,,Saarlouis,66740,POINT (6.74257872494152 49.2472621435162),2.0,Home
5579,,,AU,Australia,Australia,False,SA,66.0,South Australia,9.0,14614.0,1887 Mt. Diablo St,,Perth,6006,POINT (115.784852761823 -31.9099722314626),2.0,Home
5580,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14615.0,4044 Pine Creek Way,,Woolston,WA1 4SY,POINT (-2.52001123505142 53.3549017540725),2.0,Home
5581,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14616.0,4037 San View Way,,Sooke,V0,POINT (-123.644655493823 48.333580626992),2.0,Home
5582,,,US,United States,United States,False,OR,58.0,Oregon,1.0,14617.0,8950 Scenic Avenue,,Woodburn,97071,POINT (-122.898149531354 45.2096907740756),2.0,Home
5583,,,US,United States,United States,False,CA,9.0,California,4.0,14618.0,1464 Lincoln Dr.,,Burbank,91502,POINT (-118.454282947 34.2283350647999),2.0,Home
5584,,,US,United States,United States,False,CA,9.0,California,4.0,14619.0,8483 Arizona Drive,,Burbank,91502,POINT (-118.321553737299 34.1515416310726),2.0,Home
5585,,,DE,Germany,Germany,False,SL,70.0,Saarland,8.0,14620.0,Lieblingsweg 245,,Frankfurt am Main,60075,POINT (0 0),2.0,Home
5586,,,FR,France,France,False,77,163.0,Seine et Marne,7.0,14621.0,3337 Pinehurst Court,,Lieusaint,77127,POINT (2.55274998479847 48.6840316316183),2.0,Home
5587,,,US,United States,United States,False,CA,9.0,California,4.0,14622.0,5329 Notre Dame Ave,,Burlingame,94010,POINT (-122.547375034626 37.5987273606075),2.0,Home
5588,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14623.0,6299 Balance Ct.,,Bury,PE17,POINT (-2.29805881189882 53.6594128602372),2.0,Home
5589,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14624.0,6093 Olivera Road,,Port Macquarie,2444,POINT (152.850221036813 -31.3410909678021),2.0,Home
5590,,,US,United States,United States,False,CA,9.0,California,4.0,14625.0,1515 Palm Dr,,Palo Alto,94303,POINT (-122.275491124335 37.4116684117819),2.0,Home
5591,,,US,United States,United States,False,CA,9.0,California,4.0,14626.0,4211 Eastgate Avenue,,Newport Beach,92625,POINT (-117.891082499198 33.5811187786899),2.0,Home
5592,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14627.0,2542 Pinecrest Court,,Bury,PE17,POINT (-2.30220070221765 53.5522333678569),2.0,Home
5593,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14628.0,8426 Kendall Rd.,,Rhodes,2138,POINT (150.951521313533 -33.8051819473254),2.0,Home
5594,,,US,United States,United States,False,WA,79.0,Washington,1.0,14629.0,5492 Dartmouth Way,,Olympia,98501,POINT (-122.727079997319 47.0351379411106),2.0,Home
5595,,,US,United States,United States,False,CA,9.0,California,4.0,14630.0,6733 North Star Dr,,Chula Vista,91910,POINT (-117.005791742789 32.5960080549731),2.0,Home
5596,,,FR,France,France,False,41,127.0,Loir et Cher,7.0,14631.0,"5, avenue de Villiers",,Saint Ouen,41100,POINT (1.08674744561261 47.8484942089846),2.0,Home
5597,,,FR,France,France,False,75,161.0,Seine (Paris),7.0,14632.0,"395, avenue de l´ Union Centrale",,Paris,75005,POINT (2.35400006018416 48.8932620404331),2.0,Home
5598,,,US,United States,United States,False,CA,9.0,California,4.0,14633.0,4892 St. Andrews Drive,,Berkeley,94704,POINT (-122.301746752631 37.8372480268589),2.0,Home
5599,,,DE,Germany,Germany,False,HE,19.0,Hessen,8.0,14634.0,Celler Weg 30,,Darmstadt,64283,POINT (8.64665896589703 49.8853721972114),2.0,Home
5600,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,14635.0,9297 Mauna Kea Court,,Sunbury,3429,POINT (144.814051429051 -37.5107966827572),2.0,Home
5601,,,DE,Germany,Germany,False,HH,20.0,Hamburg,8.0,14636.0,Nonnendamm 123,,München,80074,POINT (0 0),2.0,Home
5602,,,US,United States,United States,False,CA,9.0,California,4.0,14637.0,5665 Las Lomas Way,,Torrance,90505,POINT (-118.280198608441 33.7866796847658),2.0,Home
5603,,,US,United States,United States,False,CA,9.0,California,4.0,14638.0,7669 Springfield Drive,,Woodland Hills,91364,POINT (-118.552320013971 34.1667935691648),2.0,Home
5604,,,US,United States,United States,False,WA,79.0,Washington,1.0,14639.0,"96, rue Royale",,Edmonds,98020,POINT (-122.386578453443 47.814517763881),2.0,Home
5605,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14640.0,1627 Ashford Court,,Kirkby,KB9,POINT (-2.88606617248636 53.4407669810099),2.0,Home
5606,,,DE,Germany,Germany,False,HH,20.0,Hamburg,8.0,14641.0,Alderstr 8739,Buchhaltung,Berlin,14111,POINT (0 0),2.0,Home
5607,,,FR,France,France,False,59,145.0,Nord,7.0,14642.0,"652, rue de Berri",,Roubaix,59100,POINT (3.180341451101 50.7491453800852),2.0,Home
5608,,,US,United States,United States,False,WA,79.0,Washington,1.0,14643.0,4672 Euclid Ave,,Kirkland,98033,POINT (-122.309832273196 47.65794454411),2.0,Home
5609,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14644.0,2495 Rachele Road,,Langford,V9,POINT (-123.476507862806 48.4535486534348),2.0,Home
5610,,,US,United States,United States,False,CA,9.0,California,4.0,14645.0,2282 Near Dr,,Santa Monica,90401,POINT (-118.577630566748 34.0063876362108),2.0,Home
5611,,,US,United States,United States,False,CA,9.0,California,4.0,14646.0,359 Pleasant Hill Rd,,San Gabriel,91776,POINT (-117.980953357853 34.1131385652981),2.0,Home
5612,,,US,United States,United States,False,CA,9.0,California,4.0,14647.0,617 LindenTree Dr,,Coronado,92118,POINT (-117.002711794658 32.6389795200946),2.0,Home
5613,,,US,United States,United States,False,CA,9.0,California,4.0,14648.0,400 Matterhorn Court,,Palo Alto,94303,POINT (-122.068351178245 37.4067968456091),2.0,Home
5614,,,US,United States,United States,False,WA,79.0,Washington,1.0,14649.0,1387 Dias Circle,,Port Orchard,98366,POINT (-122.666408343534 47.5513721814393),2.0,Home
5615,,,US,United States,United States,False,CA,9.0,California,4.0,14650.0,1681 Lighthouse Way,,Downey,90241,POINT (-118.07365888025 33.9484640192204),2.0,Home
5616,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14651.0,4261 Roseann Drive,,Berkshire,RG11 5TP,POINT (0 0),2.0,Home
5617,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,14652.0,4404 Mildred Avenue,,Sunbury,3429,POINT (144.654835580404 -37.5671135629735),2.0,Home
5618,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14653.0,2923 Napa St,,Newton,V2M1N7,POINT (-122.584358469486 53.9856227455405),2.0,Home
5619,,,US,United States,United States,False,CA,9.0,California,4.0,14654.0,6127 Lilly Lane,,Lincoln Acres,91950,POINT (-117.091531205794 32.6635175446673),2.0,Home
5620,,,US,United States,United States,False,CA,9.0,California,4.0,14655.0,7622 Mayette Avenue,,Lincoln Acres,91950,POINT (-117.185204430759 32.7157896271553),2.0,Home
5621,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14656.0,1490 Marina Pkwy.,,Matraville,2036,POINT (151.448908876623 -34.0076974632955),2.0,Home
5622,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14657.0,3737 Bellord Ct,,Shawnee,V9B 2C3,POINT (-123.632701390995 48.4443542994685),2.0,Home
5623,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,14658.0,5486 Maria Vega Court,,Townsville,4810,POINT (146.952716193906 -19.2110669218705),2.0,Home
5624,,,FR,France,France,False,41,127.0,Loir et Cher,7.0,14659.0,"52, rue de Berri",,Saint Ouen,41100,POINT (1.08577054519207 47.834155433375),2.0,Home
5625,,,US,United States,United States,False,CA,9.0,California,4.0,14660.0,1855 Rio Blanco Drive,,Grossmont,91941,POINT (-116.992718531223 32.7756031646605),2.0,Home
5626,,,US,United States,United States,False,OR,58.0,Oregon,1.0,14661.0,6513 Beauer Lane,,Portland,97205,POINT (-122.4990498954 45.5043142167999),2.0,Home
5627,,,US,United States,United States,False,CA,9.0,California,4.0,14662.0,3136 Pinewood Court,,Burlingame,94010,POINT (-122.486187010343 37.5686694192779),2.0,Home
5628,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14663.0,8049 Jefferson Street,,Wollongong,2500,POINT (150.960017430921 -34.4016285758646),2.0,Home
5629,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14664.0,6912 Hamilton Avenue,,Malabar,2036,POINT (151.343042852842 -33.9499536701596),2.0,Home
5630,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,14665.0,7581 Whiteaben Drive,,Cliffside,V8Y 1L1,POINT (-123.480518458362 48.5200929202614),2.0,Home
5631,,,DE,Germany,Germany,False,SL,70.0,Saarland,8.0,14666.0,Alderweg 7849,,Berlin,14197,POINT (13.2987240949028 52.5412388523688),2.0,Home
5632,,,US,United States,United States,False,CA,9.0,California,4.0,14667.0,2749 Greenbush Drive,,Beverly Hills,90210,POINT (-118.298171316872 34.1348636259799),2.0,Home
5633,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,14668.0,1807 Trafalgar Circle,,Wokingham,RG41 1QW,POINT (-0.848334844682441 51.4486171777782),2.0,Home
5634,,,DE,Germany,Germany,False,SL,70.0,Saarland,8.0,14669.0,Moritzstr 44,,Sulzbach Taunus,66272,POINT (0 0),2.0,Home
5635,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,14670.0,3369 Houston Ct.,,Lane Cove,1597,POINT (151.259398570855 -33.8518234254011),2.0,Home
